,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,undPriceAsk,undPriceBid,undPriceMid,undPriceLondonTime,undPriceTimestamp
27,PLTR210129C00030500,2021-01-12 14:54:57,30.5,0.74,0.73,0.76,-0.050000012,-6.3291154,27.0,756,0.938477177734375,False,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
28,PLTR210129C00031000,2021-01-12 14:42:37,31.0,0.74,0.65,0.67,0.04000002,5.7142887,4.0,892,0.9414068359375,False,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
29,PLTR210129C00031500,2021-01-11 19:54:31,31.5,0.63,0.56,0.59,0.0,0.0,65.0,242,0.93945373046875,False,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
30,PLTR210129C00032000,2021-01-12 14:43:23,32.0,0.61,0.52,0.53,0.050000012,8.928573,14.0,1157,0.9531254687499999,False,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
31,PLTR210129C00032500,2021-01-12 14:51:17,32.5,0.5,0.46,0.48,-0.01999998,-3.8461504,7.0,425,0.9609378906249999,False,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
32,PLTR210129C00033000,2021-01-12 14:43:23,33.0,0.49,0.42,0.44,0.02000001,4.255321,8.0,476,0.97460962890625,False,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
33,PLTR210129C00033500,2021-01-12 14:41:13,33.5,0.46,0.4,0.42,0.060000002,15.0,16.0,1181,0.999023447265625,False,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
34,PLTR210129C00035000,2021-01-12 14:50:49,35.0,0.31,0.3,0.31,-0.02000001,-6.060609,109.0,3011,1.0234423828125,False,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
35,PLTR210129C00036000,2021-01-12 14:35:20,36.0,0.26,0.25,0.28,-0.02000001,-7.1428604,11.0,183,1.052739111328125,False,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
36,PLTR210129C00040000,2021-01-12 14:43:23,40.0,0.15,0.13,0.14,0.02000001,15.384624,32.0,2605,1.12109814453125,False,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
0,PLTR210205C00015000,2021-01-08 15:28:55,15.0,10.7,10.5,10.9,0.0,0.0,5.0,5,1.0000000000000003e-05,True,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
1,PLTR210205C00017000,2021-01-11 15:30:27,17.0,9.2,8.5,9.05,0.0,0.0,2.0,2,0.867188828125,True,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
2,PLTR210205C00017500,2021-01-08 18:35:13,17.5,7.4,8.1,8.5,0.0,0.0,4.0,5,0.5937540625000001,True,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
3,PLTR210205C00018500,2021-01-11 18:44:12,18.5,7.7,7.1,7.45,0.0,0.0,3.0,37,1.0000000000000003e-05,True,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
4,PLTR210205C00019000,2021-01-12 14:30:04,19.0,7.3,6.75,7.0,0.4000001,5.7971025,1.0,24,0.48438015625,True,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
5,PLTR210205C00020000,2021-01-12 14:34:46,20.0,6.15,5.85,6.15,0.099999905,1.6528909,4.0,151,0.7148466015625,True,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
6,PLTR210205C00021000,2021-01-12 14:33:46,21.0,5.45,5.0,5.25,-0.3300004,-5.709349,1.0,21,0.5839885351562499,True,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
7,PLTR210205C00022000,2021-01-11 20:30:01,22.0,4.2,4.25,4.5,0.0,0.0,18.0,69,0.6699251757812501,True,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
8,PLTR210205C00022500,2021-01-11 19:19:19,22.5,4.2,3.85,4.2,0.0,0.0,16.0,56,0.69336244140625,True,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
9,PLTR210205C00023000,2021-01-12 14:31:13,23.0,4.1,3.6,3.8,0.29999995,7.894736,1.0,228,0.7158231542968749,True,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
10,PLTR210205C00023500,2021-01-11 20:41:58,23.5,3.5,3.35,3.5,0.0,0.0,235.0,305,0.7480493945312501,True,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
11,PLTR210205C00024000,2021-01-12 14:53:43,24.0,3.12,3.05,3.25,-0.03000021,-0.9523876,43.0,740,0.7666038964843751,True,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
12,PLTR210205C00024500,2021-01-12 14:36:03,24.5,3.1,2.81,2.92,0.15999985,5.4421716,2.0,524,0.772463212890625,True,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
13,PLTR210205C00025000,2021-01-12 14:38:44,25.0,3.04,2.58,2.68,0.31999993,11.764703,18.0,1046,0.789064609375,True,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
14,PLTR210205C00025500,2021-01-12 14:53:04,25.5,2.37,2.45,2.54,-0.120000124,-4.819282,6.0,482,0.8349625878906248,True,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
15,PLTR210205C00026000,2021-01-12 14:52:03,26.0,2.23,2.08,2.19,-0.22000003,-8.979593,88.0,680,0.789064609375,False,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
16,PLTR210205C00026500,2021-01-12 14:43:38,26.5,2.21,1.91,2.0,0.059999943,2.790695,73.0,551,0.8037129003906249,False,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
17,PLTR210205C00027000,2021-01-12 14:38:57,27.0,2.17,1.77,1.89,0.29000008,15.425536,15.0,683,0.8325212060546874,False,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
18,PLTR210205C00027500,2021-01-12 14:39:39,27.5,1.98,1.61,1.68,0.25,14.450867,2.0,469,0.8330094824218748,False,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
19,PLTR210205C00028000,2021-01-12 14:45:48,28.0,1.63,1.46,1.56,0.049999952,3.1645539,116.0,661,0.8466812207031249,False,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
20,PLTR210205C00028500,2021-01-11 20:42:52,28.5,1.48,1.44,1.51,0.0,0.0,80.0,767,0.893555751953125,False,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
21,PLTR210205C00029000,2021-01-12 14:38:26,29.0,1.5,1.22,1.34,0.17999995,13.636359,137.0,704,0.8740246972656249,False,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
22,PLTR210205C00029500,2021-01-12 14:40:34,29.5,1.38,1.11,1.18,0.110000014,8.661419,12.0,380,0.8730481445312499,False,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
23,PLTR210205C00030000,2021-01-12 14:55:15,30.0,1.15,1.05,1.09,-0.060000062,-4.9586825,136.0,3099,0.8916026464843749,False,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
24,PLTR210205C00030500,2021-01-12 14:32:19,30.5,1.13,1.01,1.05,0.110000014,10.784316,6.0,297,0.92187578125,False,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
25,PLTR210205C00031000,2021-01-12 14:33:46,31.0,1.05,0.92,0.95,0.059999943,6.0606003,2.0,555,0.9257819921875,False,REGULAR,USD,26.38,26.34,26.36,2021-01-12 12:38:56.218494,1610455136.218494
