exp,0,1,2
2021-02-05,1313,848.0,8616.0
2021-02-05,1313,848.0,1718.0
2021-02-05,1313,848.0,812.0
2021-02-05,1313,848.0,1650.0
2021-02-05,773,1259.0,1113.0
2021-02-05,773,1259.0,832.0
2021-02-05,773,1259.0,1802.0
2021-02-05,773,1259.0,973.0
2021-02-05,773,1259.0,1552.0
2021-02-05,773,1259.0,1443.0
2021-02-05,773,1259.0,955.0
2021-02-05,773,1259.0,8616.0
2021-02-05,773,1259.0,1718.0
2021-02-05,773,1259.0,812.0
2021-02-05,773,1259.0,1650.0
2021-02-05,773,991.0,1113.0
2021-02-05,773,991.0,832.0
2021-02-05,773,991.0,1802.0
2021-02-05,773,991.0,973.0
2021-02-05,773,991.0,1552.0
2021-02-05,773,991.0,1443.0
2021-02-05,773,991.0,955.0
2021-02-05,773,991.0,8616.0
2021-02-05,773,991.0,1718.0
2021-02-05,773,991.0,812.0
2021-02-05,773,991.0,1650.0
2021-02-05,773,1809.0,1113.0
2021-02-05,773,1809.0,832.0
2021-02-05,773,1809.0,1802.0
2021-02-05,773,1809.0,973.0
2021-02-05,773,1809.0,1552.0
2021-02-05,773,1809.0,1443.0
2021-02-05,773,1809.0,955.0
2021-02-05,773,1809.0,8616.0
2021-02-05,773,1809.0,1718.0
2021-02-05,773,1809.0,812.0
2021-02-05,773,1809.0,1650.0
2021-02-05,773,935.0,1113.0
2021-02-05,773,935.0,832.0
2021-02-05,773,935.0,1802.0
2021-02-05,773,935.0,973.0
2021-02-05,773,935.0,1552.0
2021-02-05,773,935.0,1443.0
2021-02-05,773,935.0,955.0
2021-02-05,773,935.0,8616.0
2021-02-05,773,935.0,1718.0
2021-02-05,773,935.0,812.0
2021-02-05,773,935.0,1650.0
2021-02-05,773,1599.0,1113.0
2021-02-05,773,1599.0,832.0
2021-02-05,773,1599.0,1802.0
2021-02-05,773,1599.0,973.0
2021-02-05,773,1599.0,1552.0
2021-02-05,773,1599.0,1443.0
2021-02-05,773,1599.0,955.0
2021-02-05,773,1599.0,8616.0
2021-02-05,773,1599.0,1718.0
2021-02-05,773,1599.0,812.0
2021-02-05,773,1599.0,1650.0
2021-02-05,773,828.0,1113.0
2021-02-05,773,828.0,832.0
2021-02-05,773,828.0,1802.0
2021-02-05,773,828.0,973.0
2021-02-05,773,828.0,1552.0
2021-02-05,773,828.0,1443.0
2021-02-05,773,828.0,955.0
2021-02-05,773,828.0,8616.0
2021-02-05,773,828.0,1718.0
2021-02-05,773,828.0,812.0
2021-02-05,773,828.0,1650.0
2021-02-05,773,967.0,1113.0
2021-02-05,773,967.0,832.0
2021-02-05,773,967.0,1802.0
2021-02-05,773,967.0,973.0
2021-02-05,773,967.0,1552.0
2021-02-05,773,967.0,1443.0
2021-02-05,773,967.0,955.0
2021-02-05,773,967.0,8616.0
2021-02-05,773,967.0,1718.0
2021-02-05,773,967.0,812.0
2021-02-05,773,967.0,1650.0
2021-02-05,773,885.0,1113.0
2021-02-05,773,885.0,832.0
2021-02-05,773,885.0,1802.0
2021-02-05,773,885.0,973.0
2021-02-05,773,885.0,1552.0
2021-02-05,773,885.0,1443.0
2021-02-05,773,885.0,955.0
2021-02-05,773,885.0,8616.0
2021-02-05,773,885.0,1718.0
2021-02-05,773,885.0,812.0
2021-02-05,773,885.0,1650.0
2021-02-05,773,7827.0,1113.0
2021-02-05,773,7827.0,832.0
2021-02-05,773,7827.0,1802.0
2021-02-05,773,7827.0,973.0
2021-02-05,773,7827.0,1552.0
2021-02-05,773,7827.0,1443.0
2021-02-05,773,7827.0,955.0
2021-02-05,773,7827.0,8616.0
2021-02-05,773,7827.0,1718.0
2021-02-05,773,7827.0,812.0
2021-02-05,773,7827.0,1650.0
2021-02-05,773,1313.0,1113.0
2021-02-05,773,1313.0,832.0
2021-02-05,773,1313.0,1802.0
2021-02-05,773,1313.0,973.0
2021-02-05,773,1313.0,1552.0
2021-02-05,773,1313.0,1443.0
2021-02-05,773,1313.0,955.0
2021-02-05,773,1313.0,8616.0
2021-02-05,773,1313.0,1718.0
2021-02-05,773,1313.0,812.0
2021-02-05,773,1313.0,1650.0
2021-02-05,773,773.0,1113.0
2021-02-05,773,773.0,832.0
2021-02-05,773,773.0,1802.0
2021-02-05,773,773.0,973.0
2021-02-05,773,773.0,1552.0
2021-02-05,773,773.0,1443.0
2021-02-05,773,773.0,955.0
2021-02-05,773,773.0,8616.0
2021-02-05,773,773.0,1718.0
2021-02-05,773,773.0,812.0
2021-02-05,773,773.0,1650.0
2021-02-05,773,848.0,1113.0
2021-02-05,773,848.0,832.0
2021-02-05,773,848.0,1802.0
2021-02-05,773,848.0,973.0
2021-02-05,773,848.0,1552.0
2021-02-05,773,848.0,1443.0
2021-02-05,773,848.0,955.0
2021-02-05,773,848.0,8616.0
2021-02-05,773,848.0,1718.0
2021-02-05,773,848.0,812.0
2021-02-05,773,848.0,1650.0
2021-02-05,848,1259.0,1113.0
2021-02-05,848,1259.0,832.0
2021-02-05,848,1259.0,1802.0
2021-02-05,848,1259.0,973.0
2021-02-05,848,1259.0,1552.0
2021-02-05,848,1259.0,1443.0
2021-02-05,848,1259.0,955.0
2021-02-05,848,1259.0,8616.0
2021-02-05,848,1259.0,1718.0
2021-02-05,848,1259.0,812.0
2021-02-05,848,1259.0,1650.0
2021-02-05,848,991.0,1113.0
2021-02-05,848,991.0,832.0
2021-02-05,848,991.0,1802.0
2021-02-05,848,991.0,973.0
2021-02-05,848,991.0,1552.0
2021-02-05,848,991.0,1443.0
2021-02-05,848,991.0,955.0
2021-02-05,848,991.0,8616.0
2021-02-05,848,991.0,1718.0
2021-02-05,848,991.0,812.0
2021-02-05,848,991.0,1650.0
2021-02-05,848,1809.0,1113.0
2021-02-05,848,1809.0,832.0
2021-02-05,848,1809.0,1802.0
2021-02-05,848,1809.0,973.0
2021-02-05,848,1809.0,1552.0
2021-02-05,848,1809.0,1443.0
2021-02-05,848,1809.0,955.0
2021-02-05,848,1809.0,8616.0
2021-02-05,848,1809.0,1718.0
2021-02-05,848,1809.0,812.0
2021-02-05,848,1809.0,1650.0
2021-02-05,848,935.0,1113.0
2021-02-05,848,935.0,832.0
2021-02-05,848,935.0,1802.0
2021-02-05,848,935.0,973.0
2021-02-05,848,935.0,1552.0
2021-02-05,848,935.0,1443.0
2021-02-05,848,935.0,955.0
2021-02-05,848,935.0,8616.0
2021-02-05,848,935.0,1718.0
2021-02-05,848,935.0,812.0
2021-02-05,848,935.0,1650.0
2021-02-05,848,1599.0,1113.0
2021-02-05,848,1599.0,832.0
2021-02-05,848,1599.0,1802.0
2021-02-05,848,1599.0,973.0
2021-02-05,848,1599.0,1552.0
2021-02-05,848,1599.0,1443.0
2021-02-05,848,1599.0,955.0
2021-02-05,848,1599.0,8616.0
2021-02-05,848,1599.0,1718.0
2021-02-05,848,1599.0,812.0
2021-02-05,848,1599.0,1650.0
2021-02-05,848,828.0,1113.0
2021-02-05,848,828.0,832.0
2021-02-05,848,828.0,1802.0
2021-02-05,848,828.0,973.0
2021-02-05,848,828.0,1552.0
2021-02-05,848,828.0,1443.0
2021-02-05,848,828.0,955.0
2021-02-05,848,828.0,8616.0
2021-02-05,848,828.0,1718.0
2021-02-05,848,828.0,812.0
2021-02-05,848,828.0,1650.0
2021-02-05,848,967.0,1113.0
2021-02-05,848,967.0,832.0
2021-02-05,848,967.0,1802.0
2021-02-05,848,967.0,973.0
2021-02-05,848,967.0,1552.0
2021-02-05,848,967.0,1443.0
2021-02-05,848,967.0,955.0
2021-02-05,848,967.0,8616.0
2021-02-05,848,967.0,1718.0
2021-02-05,848,967.0,812.0
2021-02-05,848,967.0,1650.0
2021-02-05,848,885.0,1113.0
2021-02-05,848,885.0,832.0
2021-02-05,848,885.0,1802.0
2021-02-05,848,885.0,973.0
2021-02-05,848,885.0,1552.0
2021-02-05,848,885.0,1443.0
2021-02-05,848,885.0,955.0
2021-02-05,848,885.0,8616.0
2021-02-05,848,885.0,1718.0
2021-02-05,848,885.0,812.0
2021-02-05,848,885.0,1650.0
2021-02-05,848,7827.0,1113.0
2021-02-05,848,7827.0,832.0
2021-02-05,848,7827.0,1802.0
2021-02-05,848,7827.0,973.0
2021-02-05,848,7827.0,1552.0
2021-02-05,848,7827.0,1443.0
2021-02-05,848,7827.0,955.0
2021-02-05,848,7827.0,8616.0
2021-02-05,848,7827.0,1718.0
2021-02-05,848,7827.0,812.0
2021-02-05,848,7827.0,1650.0
2021-02-05,848,1313.0,1113.0
2021-02-05,848,1313.0,832.0
2021-02-05,848,1313.0,1802.0
2021-02-05,848,1313.0,973.0
2021-02-05,848,1313.0,1552.0
2021-02-05,848,1313.0,1443.0
2021-02-05,848,1313.0,955.0
2021-02-05,848,1313.0,8616.0
2021-02-05,848,1313.0,1718.0
2021-02-05,848,1313.0,812.0
2021-02-05,848,1313.0,1650.0
2021-02-05,848,773.0,1113.0
2021-02-05,848,773.0,832.0
2021-02-05,848,773.0,1802.0
2021-02-05,848,773.0,973.0
2021-02-05,848,773.0,1552.0
2021-02-05,848,773.0,1443.0
2021-02-05,848,773.0,955.0
2021-02-05,848,773.0,8616.0
2021-02-05,848,773.0,1718.0
2021-02-05,848,773.0,812.0
2021-02-05,848,773.0,1650.0
2021-02-05,848,848.0,1113.0
2021-02-05,848,848.0,832.0
2021-02-05,848,848.0,1802.0
2021-02-05,848,848.0,973.0
2021-02-05,848,848.0,1552.0
2021-02-05,848,848.0,1443.0
2021-02-05,848,848.0,955.0
2021-02-05,848,848.0,8616.0
2021-02-05,848,848.0,1718.0
2021-02-05,848,848.0,812.0
2021-02-05,848,848.0,1650.0
2021-02-12,122,935.0,921.0
2021-02-12,122,935.0,682.0
2021-02-12,122,935.0,678.0
2021-02-12,122,935.0,533.0
2021-02-12,122,935.0,577.0
2021-02-12,122,935.0,2162.0
2021-02-12,122,935.0,616.0
2021-02-12,122,935.0,470.0
2021-02-12,122,935.0,908.0
2021-02-12,122,616.0,921.0
2021-02-12,122,616.0,682.0
2021-02-12,122,616.0,678.0
2021-02-12,122,616.0,533.0
2021-02-12,122,616.0,577.0
2021-02-12,122,616.0,2162.0
2021-02-12,122,616.0,616.0
2021-02-12,122,616.0,470.0
2021-02-12,122,616.0,908.0
2021-02-12,122,620.0,921.0
2021-02-12,122,620.0,682.0
2021-02-12,122,620.0,678.0
2021-02-12,122,620.0,533.0
2021-02-12,122,620.0,577.0
2021-02-12,122,620.0,2162.0
2021-02-12,122,620.0,616.0
2021-02-12,122,620.0,470.0
2021-02-12,122,620.0,908.0
2021-02-12,122,368.0,921.0
2021-02-12,122,368.0,682.0
2021-02-12,122,368.0,678.0
2021-02-12,122,368.0,533.0
2021-02-12,122,368.0,577.0
2021-02-12,122,368.0,2162.0
2021-02-12,122,368.0,616.0
2021-02-12,122,368.0,470.0
2021-02-12,122,368.0,908.0
2021-02-12,122,400.0,921.0
2021-02-12,122,400.0,682.0
2021-02-12,122,400.0,678.0
2021-02-12,122,400.0,533.0
2021-02-12,122,400.0,577.0
2021-02-12,122,400.0,2162.0
2021-02-12,122,400.0,616.0
2021-02-12,122,400.0,470.0
2021-02-12,122,400.0,908.0
2021-02-12,122,270.0,921.0
2021-02-12,122,270.0,682.0
2021-02-12,122,270.0,678.0
2021-02-12,122,270.0,533.0
2021-02-12,122,270.0,577.0
2021-02-12,122,270.0,2162.0
2021-02-12,122,270.0,616.0
2021-02-12,122,270.0,470.0
2021-02-12,122,270.0,908.0
2021-02-12,122,2073.0,921.0
2021-02-12,122,2073.0,682.0
2021-02-12,122,2073.0,678.0
2021-02-12,122,2073.0,533.0
2021-02-12,122,2073.0,577.0
2021-02-12,122,2073.0,2162.0
2021-02-12,122,2073.0,616.0
2021-02-12,122,2073.0,470.0
2021-02-12,122,2073.0,908.0
2021-02-12,122,302.0,921.0
2021-02-12,122,302.0,682.0
2021-02-12,122,302.0,678.0
2021-02-12,122,302.0,533.0
2021-02-12,122,302.0,577.0
2021-02-12,122,302.0,2162.0
2021-02-12,122,302.0,616.0
2021-02-12,122,302.0,470.0
2021-02-12,122,302.0,908.0
2021-02-12,122,269.0,921.0
2021-02-12,122,269.0,682.0
2021-02-12,122,269.0,678.0
2021-02-12,122,269.0,533.0
2021-02-12,122,269.0,577.0
2021-02-12,122,269.0,2162.0
2021-02-12,122,269.0,616.0
2021-02-12,122,269.0,470.0
2021-02-12,122,269.0,908.0
2021-02-12,236,935.0,921.0
2021-02-12,236,935.0,682.0
2021-02-12,236,935.0,678.0
2021-02-12,236,935.0,533.0
2021-02-12,236,935.0,577.0
2021-02-12,236,935.0,2162.0
2021-02-12,236,935.0,616.0
2021-02-12,236,935.0,470.0
2021-02-12,236,935.0,908.0
2021-02-12,236,616.0,921.0
2021-02-12,236,616.0,682.0
2021-02-12,236,616.0,678.0
2021-02-12,236,616.0,533.0
2021-02-12,236,616.0,577.0
2021-02-12,236,616.0,2162.0
2021-02-12,236,616.0,616.0
2021-02-12,236,616.0,470.0
2021-02-12,236,616.0,908.0
2021-02-12,236,620.0,921.0
2021-02-12,236,620.0,682.0
2021-02-12,236,620.0,678.0
2021-02-12,236,620.0,533.0
2021-02-12,236,620.0,577.0
2021-02-12,236,620.0,2162.0
2021-02-12,236,620.0,616.0
2021-02-12,236,620.0,470.0
2021-02-12,236,620.0,908.0
2021-02-12,236,368.0,921.0
2021-02-12,236,368.0,682.0
2021-02-12,236,368.0,678.0
2021-02-12,236,368.0,533.0
2021-02-12,236,368.0,577.0
2021-02-12,236,368.0,2162.0
2021-02-12,236,368.0,616.0
2021-02-12,236,368.0,470.0
2021-02-12,236,368.0,908.0
2021-02-12,236,400.0,921.0
2021-02-12,236,400.0,682.0
2021-02-12,236,400.0,678.0
2021-02-12,236,400.0,533.0
2021-02-12,236,400.0,577.0
2021-02-12,236,400.0,2162.0
2021-02-12,236,400.0,616.0
2021-02-12,236,400.0,470.0
2021-02-12,236,400.0,908.0
2021-02-12,236,270.0,921.0
2021-02-12,236,270.0,682.0
2021-02-12,236,270.0,678.0
2021-02-12,236,270.0,533.0
2021-02-12,236,270.0,577.0
2021-02-12,236,270.0,2162.0
2021-02-12,236,270.0,616.0
2021-02-12,236,270.0,470.0
2021-02-12,236,270.0,908.0
2021-02-12,236,2073.0,921.0
2021-02-12,236,2073.0,682.0
2021-02-12,236,2073.0,678.0
2021-02-12,236,2073.0,533.0
2021-02-12,236,2073.0,577.0
2021-02-12,236,2073.0,2162.0
2021-02-12,236,2073.0,616.0
2021-02-12,236,2073.0,470.0
2021-02-12,236,2073.0,908.0
2021-02-12,236,302.0,921.0
2021-02-12,236,302.0,682.0
2021-02-12,236,302.0,678.0
2021-02-12,236,302.0,533.0
2021-02-12,236,302.0,577.0
2021-02-12,236,302.0,2162.0
2021-02-12,236,302.0,616.0
2021-02-12,236,302.0,470.0
2021-02-12,236,302.0,908.0
2021-02-12,236,269.0,921.0
2021-02-12,236,269.0,682.0
2021-02-12,236,269.0,678.0
2021-02-12,236,269.0,533.0
2021-02-12,236,269.0,577.0
2021-02-12,236,269.0,2162.0
2021-02-12,236,269.0,616.0
2021-02-12,236,269.0,470.0
2021-02-12,236,269.0,908.0
2021-02-12,270,935.0,921.0
2021-02-12,270,935.0,682.0
2021-02-12,270,935.0,678.0
2021-02-12,270,935.0,533.0
2021-02-12,270,935.0,577.0
2021-02-12,270,935.0,2162.0
2021-02-12,270,935.0,616.0
2021-02-12,270,935.0,470.0
2021-02-12,270,935.0,908.0
2021-02-12,270,616.0,921.0
2021-02-12,270,616.0,682.0
2021-02-12,270,616.0,678.0
2021-02-12,270,616.0,533.0
2021-02-12,270,616.0,577.0
2021-02-12,270,616.0,2162.0
2021-02-12,270,616.0,616.0
2021-02-12,270,616.0,470.0
2021-02-12,270,616.0,908.0
2021-02-12,270,620.0,921.0
2021-02-12,270,620.0,682.0
2021-02-12,270,620.0,678.0
2021-02-12,270,620.0,533.0
2021-02-12,270,620.0,577.0
2021-02-12,270,620.0,2162.0
2021-02-12,270,620.0,616.0
2021-02-12,270,620.0,470.0
2021-02-12,270,620.0,908.0
2021-02-12,270,368.0,921.0
2021-02-12,270,368.0,682.0
2021-02-12,270,368.0,678.0
2021-02-12,270,368.0,533.0
2021-02-12,270,368.0,577.0
2021-02-12,270,368.0,2162.0
2021-02-12,270,368.0,616.0
2021-02-12,270,368.0,470.0
2021-02-12,270,368.0,908.0
2021-02-12,270,400.0,921.0
2021-02-12,270,400.0,682.0
2021-02-12,270,400.0,678.0
2021-02-12,270,400.0,533.0
2021-02-12,270,400.0,577.0
2021-02-12,270,400.0,2162.0
2021-02-12,270,400.0,616.0
2021-02-12,270,400.0,470.0
2021-02-12,270,400.0,908.0
2021-02-12,270,270.0,921.0
2021-02-12,270,270.0,682.0
2021-02-12,270,270.0,678.0
2021-02-12,270,270.0,533.0
2021-02-12,270,270.0,577.0
2021-02-12,270,270.0,2162.0
2021-02-12,270,270.0,616.0
2021-02-12,270,270.0,470.0
2021-02-12,270,270.0,908.0
2021-02-12,270,2073.0,921.0
2021-02-12,270,2073.0,682.0
2021-02-12,270,2073.0,678.0
2021-02-12,270,2073.0,533.0
2021-02-12,270,2073.0,577.0
2021-02-12,270,2073.0,2162.0
2021-02-12,270,2073.0,616.0
2021-02-12,270,2073.0,470.0
2021-02-12,270,2073.0,908.0
2021-02-12,270,302.0,921.0
2021-02-12,270,302.0,682.0
2021-02-12,270,302.0,678.0
2021-02-12,270,302.0,533.0
2021-02-12,270,302.0,577.0
2021-02-12,270,302.0,2162.0
2021-02-12,270,302.0,616.0
2021-02-12,270,302.0,470.0
2021-02-12,270,302.0,908.0
2021-02-12,270,269.0,921.0
2021-02-12,270,269.0,682.0
2021-02-12,270,269.0,678.0
2021-02-12,270,269.0,533.0
2021-02-12,270,269.0,577.0
2021-02-12,270,269.0,2162.0
2021-02-12,270,269.0,616.0
2021-02-12,270,269.0,470.0
2021-02-12,270,269.0,908.0
2021-02-12,197,935.0,921.0
2021-02-12,197,935.0,682.0
2021-02-12,197,935.0,678.0
2021-02-12,197,935.0,533.0
2021-02-12,197,935.0,577.0
2021-02-12,197,935.0,2162.0
2021-02-12,197,935.0,616.0
2021-02-12,197,935.0,470.0
2021-02-12,197,935.0,908.0
2021-02-12,197,616.0,921.0
2021-02-12,197,616.0,682.0
2021-02-12,197,616.0,678.0
2021-02-12,197,616.0,533.0
2021-02-12,197,616.0,577.0
2021-02-12,197,616.0,2162.0
2021-02-12,197,616.0,616.0
2021-02-12,197,616.0,470.0
2021-02-12,197,616.0,908.0
2021-02-12,197,620.0,921.0
2021-02-12,197,620.0,682.0
2021-02-12,197,620.0,678.0
2021-02-12,197,620.0,533.0
2021-02-12,197,620.0,577.0
2021-02-12,197,620.0,2162.0
2021-02-12,197,620.0,616.0
2021-02-12,197,620.0,470.0
2021-02-12,197,620.0,908.0
2021-02-12,197,368.0,921.0
2021-02-12,197,368.0,682.0
2021-02-12,197,368.0,678.0
2021-02-12,197,368.0,533.0
2021-02-12,197,368.0,577.0
2021-02-12,197,368.0,2162.0
2021-02-12,197,368.0,616.0
2021-02-12,197,368.0,470.0
2021-02-12,197,368.0,908.0
2021-02-12,197,400.0,921.0
2021-02-12,197,400.0,682.0
2021-02-12,197,400.0,678.0
2021-02-12,197,400.0,533.0
2021-02-12,197,400.0,577.0
2021-02-12,197,400.0,2162.0
2021-02-12,197,400.0,616.0
2021-02-12,197,400.0,470.0
2021-02-12,197,400.0,908.0
2021-02-12,197,270.0,921.0
2021-02-12,197,270.0,682.0
2021-02-12,197,270.0,678.0
2021-02-12,197,270.0,533.0
2021-02-12,197,270.0,577.0
2021-02-12,197,270.0,2162.0
2021-02-12,197,270.0,616.0
2021-02-12,197,270.0,470.0
2021-02-12,197,270.0,908.0
2021-02-12,197,2073.0,921.0
2021-02-12,197,2073.0,682.0
2021-02-12,197,2073.0,678.0
2021-02-12,197,2073.0,533.0
2021-02-12,197,2073.0,577.0
2021-02-12,197,2073.0,2162.0
2021-02-12,197,2073.0,616.0
2021-02-12,197,2073.0,470.0
2021-02-12,197,2073.0,908.0
2021-02-12,197,302.0,921.0
2021-02-12,197,302.0,682.0
2021-02-12,197,302.0,678.0
2021-02-12,197,302.0,533.0
2021-02-12,197,302.0,577.0
2021-02-12,197,302.0,2162.0
2021-02-12,197,302.0,616.0
2021-02-12,197,302.0,470.0
2021-02-12,197,302.0,908.0
2021-02-12,197,269.0,921.0
2021-02-12,197,269.0,682.0
2021-02-12,197,269.0,678.0
2021-02-12,197,269.0,533.0
2021-02-12,197,269.0,577.0
2021-02-12,197,269.0,2162.0
2021-02-12,197,269.0,616.0
2021-02-12,197,269.0,470.0
2021-02-12,197,269.0,908.0
2021-02-19,12514,12514.0,12481.0
2021-02-19,12514,12514.0,9244.0
2021-02-19,12514,12514.0,7521.0
2021-02-19,12514,12514.0,18623.0
2021-02-19,12514,12514.0,8763.0
2021-02-19,12514,12514.0,35470.0
2021-02-19,12514,12514.0,6566.0
2021-02-19,12514,12514.0,41350.0
2021-02-19,12514,12514.0,6316.0
2021-02-19,12514,12514.0,6315.0
2021-02-19,12514,12514.0,45735.0
2021-02-19,12514,12514.0,13225.0
2021-02-19,12514,12514.0,13248.0
2021-02-19,12514,9153.0,12481.0
2021-02-19,12514,9153.0,9244.0
2021-02-19,12514,9153.0,7521.0
2021-02-19,12514,9153.0,18623.0
2021-02-19,12514,9153.0,8763.0
2021-02-19,12514,9153.0,35470.0
2021-02-19,12514,9153.0,6566.0
2021-02-19,12514,9153.0,41350.0
2021-02-19,12514,9153.0,6316.0
2021-02-19,12514,9153.0,6315.0
2021-02-19,12514,9153.0,45735.0
2021-02-19,12514,9153.0,13225.0
2021-02-19,12514,9153.0,13248.0
2021-02-19,12514,7486.0,12481.0
2021-02-19,12514,7486.0,9244.0
2021-02-19,12514,7486.0,7521.0
2021-02-19,12514,7486.0,18623.0
2021-02-19,12514,7486.0,8763.0
2021-02-19,12514,7486.0,35470.0
2021-02-19,12514,7486.0,6566.0
2021-02-19,12514,7486.0,41350.0
2021-02-19,12514,7486.0,6316.0
2021-02-19,12514,7486.0,6315.0
2021-02-19,12514,7486.0,45735.0
2021-02-19,12514,7486.0,13225.0
2021-02-19,12514,7486.0,13248.0
2021-02-19,12514,18941.0,12481.0
2021-02-19,12514,18941.0,9244.0
2021-02-19,12514,18941.0,7521.0
2021-02-19,12514,18941.0,18623.0
2021-02-19,12514,18941.0,8763.0
2021-02-19,12514,18941.0,35470.0
2021-02-19,12514,18941.0,6566.0
2021-02-19,12514,18941.0,41350.0
2021-02-19,12514,18941.0,6316.0
2021-02-19,12514,18941.0,6315.0
2021-02-19,12514,18941.0,45735.0
2021-02-19,12514,18941.0,13225.0
2021-02-19,12514,18941.0,13248.0
2021-02-19,12514,8516.0,12481.0
2021-02-19,12514,8516.0,9244.0
2021-02-19,12514,8516.0,7521.0
2021-02-19,12514,8516.0,18623.0
2021-02-19,12514,8516.0,8763.0
2021-02-19,12514,8516.0,35470.0
2021-02-19,12514,8516.0,6566.0
2021-02-19,12514,8516.0,41350.0
2021-02-19,12514,8516.0,6316.0
2021-02-19,12514,8516.0,6315.0
2021-02-19,12514,8516.0,45735.0
2021-02-19,12514,8516.0,13225.0
2021-02-19,12514,8516.0,13248.0
2021-02-19,12514,33786.0,12481.0
2021-02-19,12514,33786.0,9244.0
2021-02-19,12514,33786.0,7521.0
2021-02-19,12514,33786.0,18623.0
2021-02-19,12514,33786.0,8763.0
2021-02-19,12514,33786.0,35470.0
2021-02-19,12514,33786.0,6566.0
2021-02-19,12514,33786.0,41350.0
2021-02-19,12514,33786.0,6316.0
2021-02-19,12514,33786.0,6315.0
2021-02-19,12514,33786.0,45735.0
2021-02-19,12514,33786.0,13225.0
2021-02-19,12514,33786.0,13248.0
2021-02-19,12514,6017.0,12481.0
2021-02-19,12514,6017.0,9244.0
2021-02-19,12514,6017.0,7521.0
2021-02-19,12514,6017.0,18623.0
2021-02-19,12514,6017.0,8763.0
2021-02-19,12514,6017.0,35470.0
2021-02-19,12514,6017.0,6566.0
2021-02-19,12514,6017.0,41350.0
2021-02-19,12514,6017.0,6316.0
2021-02-19,12514,6017.0,6315.0
2021-02-19,12514,6017.0,45735.0
2021-02-19,12514,6017.0,13225.0
2021-02-19,12514,6017.0,13248.0
2021-02-19,12514,38639.0,12481.0
2021-02-19,12514,38639.0,9244.0
2021-02-19,12514,38639.0,7521.0
2021-02-19,12514,38639.0,18623.0
2021-02-19,12514,38639.0,8763.0
2021-02-19,12514,38639.0,35470.0
2021-02-19,12514,38639.0,6566.0
2021-02-19,12514,38639.0,41350.0
2021-02-19,12514,38639.0,6316.0
2021-02-19,12514,38639.0,6315.0
2021-02-19,12514,38639.0,45735.0
2021-02-19,12514,38639.0,13225.0
2021-02-19,12514,38639.0,13248.0
2021-02-19,12514,6271.0,12481.0
2021-02-19,12514,6271.0,9244.0
2021-02-19,12514,6271.0,7521.0
2021-02-19,12514,6271.0,18623.0
2021-02-19,12514,6271.0,8763.0
2021-02-19,12514,6271.0,35470.0
2021-02-19,12514,6271.0,6566.0
2021-02-19,12514,6271.0,41350.0
2021-02-19,12514,6271.0,6316.0
2021-02-19,12514,6271.0,6315.0
2021-02-19,12514,6271.0,45735.0
2021-02-19,12514,6271.0,13225.0
2021-02-19,12514,6271.0,13248.0
2021-02-19,12514,6103.0,12481.0
2021-02-19,12514,6103.0,9244.0
2021-02-19,12514,6103.0,7521.0
2021-02-19,12514,6103.0,18623.0
2021-02-19,12514,6103.0,8763.0
2021-02-19,12514,6103.0,35470.0
2021-02-19,12514,6103.0,6566.0
2021-02-19,12514,6103.0,41350.0
2021-02-19,12514,6103.0,6316.0
2021-02-19,12514,6103.0,6315.0
2021-02-19,12514,6103.0,45735.0
2021-02-19,12514,6103.0,13225.0
2021-02-19,12514,6103.0,13248.0
2021-02-19,12514,45276.0,12481.0
2021-02-19,12514,45276.0,9244.0
2021-02-19,12514,45276.0,7521.0
2021-02-19,12514,45276.0,18623.0
2021-02-19,12514,45276.0,8763.0
2021-02-19,12514,45276.0,35470.0
2021-02-19,12514,45276.0,6566.0
2021-02-19,12514,45276.0,41350.0
2021-02-19,12514,45276.0,6316.0
2021-02-19,12514,45276.0,6315.0
2021-02-19,12514,45276.0,45735.0
2021-02-19,12514,45276.0,13225.0
2021-02-19,12514,45276.0,13248.0
2021-02-19,12514,9562.0,12481.0
2021-02-19,12514,9562.0,9244.0
2021-02-19,12514,9562.0,7521.0
2021-02-19,12514,9562.0,18623.0
2021-02-19,12514,9562.0,8763.0
2021-02-19,12514,9562.0,35470.0
2021-02-19,12514,9562.0,6566.0
2021-02-19,12514,9562.0,41350.0
2021-02-19,12514,9562.0,6316.0
2021-02-19,12514,9562.0,6315.0
2021-02-19,12514,9562.0,45735.0
2021-02-19,12514,9562.0,13225.0
2021-02-19,12514,9562.0,13248.0
2021-02-19,12514,12212.0,12481.0
2021-02-19,12514,12212.0,9244.0
2021-02-19,12514,12212.0,7521.0
2021-02-19,12514,12212.0,18623.0
2021-02-19,12514,12212.0,8763.0
2021-02-19,12514,12212.0,35470.0
2021-02-19,12514,12212.0,6566.0
2021-02-19,12514,12212.0,41350.0
2021-02-19,12514,12212.0,6316.0
2021-02-19,12514,12212.0,6315.0
2021-02-19,12514,12212.0,45735.0
2021-02-19,12514,12212.0,13225.0
2021-02-19,12514,12212.0,13248.0
2021-02-19,9153,12514.0,12481.0
2021-02-19,9153,12514.0,9244.0
2021-02-19,9153,12514.0,7521.0
2021-02-19,9153,12514.0,18623.0
2021-02-19,9153,12514.0,8763.0
2021-02-19,9153,12514.0,35470.0
2021-02-19,9153,12514.0,6566.0
2021-02-19,9153,12514.0,41350.0
2021-02-19,9153,12514.0,6316.0
