,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,undPriceAsk,undPriceBid,undPriceMid,undPriceLondonTime,undPriceTimestamp
391,PLTR211119C00035000,2021-01-14 20:52:13,35.0,5.8,0.0,0.0,0.0,0.0,55.0,1627,0.062509375,False,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
392,PLTR211119C00037000,2021-01-14 20:09:58,37.0,5.22,0.0,0.0,0.0,0.0,16.0,1228,0.12500875,False,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
393,PLTR211119C00040000,2021-01-14 20:26:58,40.0,4.9,0.0,0.0,0.0,0.0,117.0,0,0.12500875,False,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
394,PLTR211119C00042000,2021-01-14 20:16:02,42.0,4.7,0.0,0.0,0.0,0.0,16.0,1332,0.12500875,False,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
395,PLTR211119C00045000,2021-01-14 20:25:47,45.0,4.25,0.0,0.0,0.0,0.0,221.0,2892,0.12500875,False,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
396,PLTR220121C00002500,2021-01-13 16:57:09,2.5,23.3,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
397,PLTR220121C00005000,2021-01-14 14:58:34,5.0,19.85,0.0,0.0,0.0,0.0,3.0,390,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
398,PLTR220121C00007500,2021-01-14 18:21:22,7.5,17.5,0.0,0.0,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
399,PLTR220121C00010000,2021-01-14 18:41:35,10.0,15.8,0.0,0.0,0.0,0.0,22.0,4486,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
400,PLTR220121C00012500,2021-01-14 19:20:21,12.5,14.3,0.0,0.0,0.0,0.0,10.0,0,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
401,PLTR220121C00015000,2021-01-14 18:57:43,15.0,12.92,0.0,0.0,0.0,0.0,95.0,5968,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
402,PLTR220121C00017500,2021-01-14 20:56:34,17.5,11.65,0.0,0.0,0.0,0.0,42.0,2219,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
403,PLTR220121C00020000,2021-01-14 20:02:29,20.0,10.77,0.0,0.0,0.0,0.0,553.0,0,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
404,PLTR220121C00022000,2021-01-14 20:37:55,22.0,9.95,0.0,0.0,0.0,0.0,208.0,0,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
405,PLTR220121C00025000,2021-01-14 20:45:32,25.0,8.85,0.0,0.0,0.0,0.0,230.0,0,0.000986552734375,False,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
406,PLTR220121C00027000,2021-01-14 20:37:17,27.0,8.3,0.0,0.0,0.0,0.0,184.0,0,0.015634843750000002,False,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
407,PLTR220121C00030000,2021-01-14 20:58:19,30.0,7.5,0.0,0.0,0.0,0.0,742.0,19532,0.062509375,False,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
408,PLTR220121C00032000,2021-01-14 20:38:23,32.0,7.1,0.0,0.0,0.0,0.0,42.0,0,0.062509375,False,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
409,PLTR220121C00035000,2021-01-14 20:52:13,35.0,6.5,0.0,0.0,0.0,0.0,138.0,5993,0.062509375,False,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
410,PLTR220121C00037000,2021-01-14 20:12:24,37.0,6.47,0.0,0.0,0.0,0.0,140.0,0,0.12500875,False,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
411,PLTR220121C00040000,2021-01-14 20:43:24,40.0,5.65,0.0,0.0,0.0,0.0,382.0,15215,0.12500875,False,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
412,PLTR220121C00042000,2021-01-14 20:43:24,42.0,5.37,0.0,0.0,0.0,0.0,43.0,788,0.12500875,False,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
413,PLTR220121C00045000,2021-01-14 20:40:54,45.0,4.95,0.0,0.0,0.0,0.0,168.0,0,0.12500875,False,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
414,PLTR220121C00047000,2021-01-14 19:39:08,47.0,4.75,0.0,0.0,0.0,0.0,10.0,912,0.12500875,False,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
415,PLTR220121C00050000,2021-01-14 20:53:17,50.0,4.2,0.0,0.0,0.0,0.0,549.0,22963,0.12500875,False,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
416,PLTR230120C00002500,2021-01-14 20:14:53,2.5,22.5,0.0,0.0,0.0,0.0,24.0,0,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
417,PLTR230120C00005000,2021-01-13 17:28:24,5.0,21.0,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
418,PLTR230120C00007500,2021-01-14 19:38:25,7.5,19.0,0.0,0.0,0.0,0.0,6.0,1314,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
419,PLTR230120C00010000,2021-01-14 20:16:29,10.0,17.4,0.0,0.0,0.0,0.0,101.0,6004,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
420,PLTR230120C00012500,2021-01-14 17:31:06,12.5,16.25,0.0,0.0,0.0,0.0,28.0,0,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
421,PLTR230120C00015000,2021-01-14 20:28:59,15.0,14.9,0.0,0.0,0.0,0.0,23.0,3423,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
422,PLTR230120C00017500,2021-01-14 18:08:51,17.5,14.65,0.0,0.0,0.0,0.0,7.0,2880,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
423,PLTR230120C00020000,2021-01-14 19:54:15,20.0,13.3,0.0,0.0,0.0,0.0,66.0,0,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
424,PLTR230120C00022000,2021-01-14 18:36:06,22.0,12.61,0.0,0.0,0.0,0.0,22.0,2249,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
425,PLTR230120C00025000,2021-01-14 20:57:55,25.0,12.0,0.0,0.0,0.0,0.0,166.0,3682,0.000986552734375,False,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
426,PLTR230120C00027000,2021-01-14 20:57:55,27.0,11.51,0.0,0.0,0.0,0.0,41.0,0,0.015634843750000002,False,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
427,PLTR230120C00030000,2021-01-14 20:53:36,30.0,10.75,0.0,0.0,0.0,0.0,169.0,14230,0.0312596875,False,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
428,PLTR230120C00032000,2021-01-14 20:27:32,32.0,10.5,0.0,0.0,0.0,0.0,22.0,0,0.0312596875,False,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
429,PLTR230120C00035000,2021-01-14 20:47:18,35.0,10.0,0.0,0.0,0.0,0.0,96.0,0,0.062509375,False,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
430,PLTR230120C00037000,2021-01-14 20:20:03,37.0,9.15,0.0,0.0,0.0,0.0,9.0,1422,0.062509375,False,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
431,PLTR230120C00040000,2021-01-14 19:54:59,40.0,9.0,0.0,0.0,0.0,0.0,185.0,4453,0.062509375,False,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
432,PLTR230120C00042000,2021-01-14 15:18:41,42.0,8.56,0.0,0.0,0.0,0.0,5.0,0,0.062509375,False,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
433,PLTR230120C00045000,2021-01-14 20:57:17,45.0,8.15,0.0,0.0,0.0,0.0,10.0,0,0.12500875,False,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
434,PLTR230120C00047000,2021-01-14 18:20:22,47.0,8.15,0.0,0.0,0.0,0.0,2.0,0,0.12500875,False,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
435,PLTR230120C00050000,2021-01-14 20:52:37,50.0,7.45,0.0,0.0,0.0,0.0,245.0,0,0.12500875,False,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267
