,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,undPriceAsk,undPriceBid,undPriceMid,undPriceLondonTime,undPriceTimestamp,mtime
117,PLTR210129P00025500,2021-01-14 20:31:44,25.5,2.29,0.0,0.0,0.0,0.0,118,0,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267,1610711812.539547
118,PLTR210129P00026000,2021-01-14 20:51:56,26.0,2.64,0.0,0.0,0.0,0.0,179,0,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267,1610711812.539547
119,PLTR210129P00026500,2021-01-14 19:54:01,26.5,2.85,0.0,0.0,0.0,0.0,23,0,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267,1610711812.539547
120,PLTR210129P00027000,2021-01-14 18:59:20,27.0,3.29,0.0,0.0,0.0,0.0,46,0,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267,1610711812.539547
121,PLTR210129P00027500,2021-01-14 20:50:49,27.5,3.8,0.0,0.0,0.0,0.0,17,0,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267,1610711812.539547
122,PLTR210129P00028000,2021-01-14 19:16:30,28.0,4.05,0.0,0.0,0.0,0.0,40,423,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267,1610711812.539547
123,PLTR210129P00028500,2021-01-14 17:25:29,28.5,4.33,0.0,0.0,0.0,0.0,40,0,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267,1610711812.539547
124,PLTR210129P00029000,2021-01-14 19:16:29,29.0,4.85,0.0,0.0,0.0,0.0,20,0,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267,1610711812.539547
125,PLTR210129P00029500,2021-01-14 16:46:08,29.5,5.35,0.0,0.0,0.0,0.0,33,82,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267,1610711812.539547
126,PLTR210129P00030000,2021-01-14 20:39:59,30.0,5.7,0.0,0.0,0.0,0.0,264,0,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267,1610711812.539547
127,PLTR210129P00030500,2021-01-13 16:45:24,30.5,6.15,0.0,0.0,0.0,0.0,38,0,1.0000000000000003e-05,True,REGULAR,USD,26.31,26.25,26.28,2021-01-15 11:51:03.797267,1610711463.797267,1610711812.539547
